year,scale,entity,metric,index,factor,variance_share,ci_low,ci_high,ci_type,mean,sd,n_draws,design
2035,county,Tompkins County,peak_kw_resident_all,total_effect,stock,0.79711,0.69866,0.88861,bootstrap_95_bias_shifted,20717.91901,6352.33495,20000,S10×M2×UP10×TH10×UB10
2035,county,Tompkins County,peak_kw_resident_all,first_order,placement,0.00046,-0.00022,0.00193,bootstrap_95_bias_shifted,20717.91901,6352.33495,20000,S10×M2×UP10×TH10×UB10
2035,county,Tompkins County,peak_kw_resident_all,total_effect,placement,0.00995,0.00786,0.0131,bootstrap_95_bias_shifted,20717.91901,6352.33495,20000,S10×M2×UP10×TH10×UB10
2035,county,Tompkins County,peak_kw_resident_all,first_order,behaviour,0.19478,0.10005,0.2944,bootstrap_95_bias_shifted,20717.91901,6352.33495,20000,S10×M2×UP10×TH10×UB10
2035,county,Tompkins County,peak_kw_resident_all,total_effect,behaviour,0.21956,0.11865,0.32658,bootstrap_95_bias_shifted,20717.91901,6352.33495,20000,S10×M2×UP10×TH10×UB10
2035,county,Tompkins County,peak_kw_resident_all,first_order,interaction,0.0248,0.01794,0.03174,bootstrap_95_bias_shifted,20717.91901,6352.33495,20000,S10×M2×UP10×TH10×UB10
2035,county,Tompkins County,peak_kw_resident_all,first_order,placement:weighting,0.00038,-0.00017,0.00153,bootstrap_95_bias_shifted,20717.91901,6352.33495,20000,S10×M2×UP10×TH10×UB10
2035,county,Tompkins County,peak_kw_resident_all,first_order,placement:sampling,7e-05,-0.00014,0.00042,bootstrap_95_bias_shifted,20717.91901,6352.33495,20000,S10×M2×UP10×TH10×UB10
2035,county,Tompkins County,peak_kw_resident_all,first_order,placement:weighting_x_sampling,2e-05,-2e-05,8e-05,bootstrap_95_bias_shifted,20717.91901,6352.33495,20000,S10×M2×UP10×TH10×UB10
2035,county,Tompkins County,peak_kw_resident_all,first_order,behaviour:parameters,0.1927,0.09635,0.29338,bootstrap_95_bias_shifted,20717.91901,6352.33495,20000,S10×M2×UP10×TH10×UB10
2035,county,Tompkins County,peak_kw_resident_all,first_order,behaviour:stochastic,3e-05,-0.00046,0.00082,bootstrap_95_bias_shifted,20717.91901,6352.33495,20000,S10×M2×UP10×TH10×UB10
2035,county,Tompkins County,peak_kw_resident_all,first_order,behaviour:parameters_x_stochastic,0.00206,0.00082,0.00366,bootstrap_95_bias_shifted,20717.91901,6352.33495,20000,S10×M2×UP10×TH10×UB10
