parcel,E_ev,peak_kw_p50,peak_kw_p90,prob_any_ev_charging
50328903700100030310000000,0.114,0.0,2.674,0.133
50328903700100030320000000,0.126,0.0,2.898,0.133
50328903700100030330000000,0.113,0.0,0.0,0.033
50328903700100030340010000,0.037,0.0,0.0,0.033
50328903700100030340020000,0.196,0.0,5.49,0.267
50328903700100030350000000,0.086,0.0,0.0,0.033
50328903700100030360000000,0.037,0.0,0.0,0.0
50328903700100030380000000,0.113,0.0,0.0,0.033
50328903700100030400000000,0.113,0.0,0.0,0.067
50328903700100030410000000,0.043,0.0,0.0,0.033
50328903700100030420000000,0.068,0.0,0.0,0.033
50328903700100030440000000,0.196,0.0,1.76,0.133
50328903700100030450000000,0.113,0.0,0.0,0.067
50328903700100030460000000,0.043,0.0,0.28,0.1
50328903700100030470010000,0.077,0.0,0.28,0.1
50328903700100030470020000,0.113,0.0,2.88,0.133
50328903700100030480000000,0.113,0.0,0.28,0.1
50328903700100030500000000,0.113,0.0,0.0,0.033
50328903700100030530000000,0.113,0.0,1.4,0.133
50328903700100030540000000,0.113,0.0,0.14,0.1
50328903700100030550000000,0.113,0.0,1.54,0.133
50328903700100030560000000,0.059,0.0,0.0,0.0
50328903700100040010000000,0.113,0.0,0.14,0.1
50328903700100040020040000,0.054,0.0,0.0,0.067
50328903700100040020060000,0.113,0.0,1.76,0.133
50328903700100040020080000,0.067,0.0,2.631,0.167
50328903700100040020090000,0.097,0.0,0.0,0.067
50328903700100040020110000,0.113,0.0,0.72,0.1
50328903700100040020130000,0.077,0.0,0.0,0.067
50328903700100040020330000,0.113,0.0,2.8,0.133
50328903700100040020510000,0.113,0.0,7.2,0.233
50328903700100040020530000,0.155,0.0,7.92,0.267
50328903700100040020560000,0.155,0.0,2.8,0.2
50328903700100040020710000,0.113,0.0,0.0,0.033
50328903700100040030000000,0.054,0.0,0.0,0.033
50328903700100040040000000,0.113,0.0,3.24,0.133
50328903700100040060000000,0.067,0.0,0.28,0.1
50328903700100040070000000,0.034,0.0,0.0,0.067
50328903700100040080020000,0.211,0.0,7.92,0.2
50328903700100040090000000,0.084,0.0,0.0,0.0
50328903700100040100000000,0.084,0.0,0.28,0.1
50328903700100040120000000,0.074,0.0,5.22,0.167
50328903700100040170010000,0.071,0.0,0.14,0.1
50328903700100040170030000,0.0,0.0,0.0,0.0
50328903700100040170040000,0.05,0.0,0.0,0.0
50328903700100040170050000,0.091,0.0,0.0,0.0
50328903700100040170060000,0.149,0.0,2.88,0.2
50328903700100040170070000,0.055,0.0,0.0,0.067
50328903700100040170080000,0.036,0.0,0.0,0.067
50328903700100040170090000,0.211,0.0,4.45,0.233
50328903700100040170120000,0.211,0.0,7.2,0.3
50328903700100040170130000,0.036,0.0,0.0,0.033
50328903700100040170140000,0.149,0.0,0.28,0.1
50328903700100040170160000,0.091,0.0,2.88,0.133
50328903700100040170200000,0.086,0.0,3.96,0.2
50328903700100040180000000,0.149,0.0,7.2,0.133
50328903700100040190000000,0.084,0.0,0.28,0.1
50328903700100040200000000,0.155,0.0,0.0,0.067
50328903700100050010000000,0.0,0.0,0.0,0.0
50328903700100050030020000,0.106,0.0,0.28,0.1
50328903700100050040000000,0.16,0.0,0.0,0.067
50328903700100050050000000,0.16,0.0,7.2,0.233
50328903700100050080000000,0.295,0.0,2.88,0.2
50328903700100050100000000,0.16,0.0,7.2,0.167
50328903700100050110000000,0.116,0.0,0.0,0.033
50328903700100050120000000,0.116,0.0,2.88,0.167
50328903700100050130000000,0.116,0.0,0.0,0.0
50328903700100050140000000,0.0,0.0,0.0,0.0
50328903700100050150000000,0.081,0.0,0.0,0.033
50328903700100050160000000,0.081,0.0,0.28,0.1
50328903700100050170000000,0.116,0.0,0.0,0.067
50328903700100050180000000,0.16,0.0,0.36,0.1
50328903700100050190000000,0.081,0.0,0.0,0.033
50328903700100050200000000,0.116,0.0,0.28,0.1
50328903700100050210000000,0.16,0.0,2.8,0.167
50328903700100050220000000,0.039,0.0,0.0,0.033
50328903700100050230120000,0.073,0.0,0.0,0.0
50328903700100050240020000,0.16,0.0,0.28,0.1
50328903700100060010000000,0.373,0.0,2.8,0.133
50328903700100060020030000,0.127,0.0,0.0,0.067
50328903700100060020040000,0.152,0.0,0.0,0.033
50328903700100060030010000,0.086,0.0,0.0,0.033
50328903700100060030020000,0.187,0.0,7.91,0.133
50328903700100060030040000,0.279,0.0,4.38,0.167
50328903700100060030310000,0.215,0.0,3.311,0.2
50328903700100060030330000,0.152,0.0,0.264,0.1
50328903700100060030370000,0.279,0.0,3.24,0.167
50328903700100060030380000,0.152,0.0,0.28,0.1
50328903700100060040000000,0.057,0.0,0.0,0.067
50328903700100060060010000,0.329,0.0,3.6,0.267
50328903700100060060020000,0.152,0.0,0.28,0.1
50328903700100060060050000,0.075,0.0,0.0,0.033
50328903700100060060420000,0.152,0.0,0.0,0.067
50328903700100060070000000,0.314,0.0,2.8,0.133
50328903700100070010000000,0.41,0.0,2.8,0.133
50328903700100070020010000,0.081,0.0,0.0,0.033
50328903700100070030030000,0.16,0.0,1.54,0.133
50328903700100070030040000,0.116,0.0,0.0,0.033
50328903700100070030050000,0.295,0.0,2.8,0.167
50328903700100070030060000,0.116,0.0,0.28,0.1
50328903700100070030070000,0.16,0.0,7.2,0.2
50328903700100070030090000,0.116,0.0,0.0,0.033
50328903700100070030110000,0.116,0.0,0.0,0.067
50328903700100070030220000,0.16,0.0,0.0,0.067
50328903700100070030250000,0.039,0.0,0.0,0.033
50328903700100070050000000,0.116,0.0,2.88,0.167
50328903700100070070020000,0.116,0.0,0.0,0.067
50328903700100070080000000,0.16,0.0,0.28,0.1
50328903700100070090000000,0.16,0.0,0.0,0.067
50328903700100070100010000,0.116,0.0,0.0,0.033
50328903700100070100520000,0.0,0.0,0.0,0.0
50328903700100070110000000,0.094,0.0,0.28,0.1
50328903700100070120010000,0.215,0.0,7.2,0.2
50328903700100070120020000,0.215,0.0,2.88,0.167
50328903700100070120040000,0.0,0.0,0.0,0.0
50328903700100070120060000,0.215,0.0,3.24,0.167
50328903700100070120070000,0.094,0.0,1.4,0.133
50328903700100070120080000,0.152,0.0,0.14,0.1
50328903700100070120100000,0.094,0.0,0.0,0.033
50328903700100070130000000,0.215,0.0,2.8,0.2
50328903700100070140000000,0.215,0.0,2.8,0.2
50328903700100070150000000,0.075,0.0,0.28,0.1
50328903700100070160000000,0.0,0.0,0.0,0.0
50328903700100070170000000,0.094,0.0,0.0,0.067
50328903700100070180020000,0.152,0.0,0.0,0.033
50328903700100070180110000,0.152,0.0,5.742,0.133
50328903700100070190000000,0.094,0.0,0.0,0.067
50328903700100070210230000,0.152,0.0,2.8,0.2
50328903700100070220000000,0.075,0.0,0.0,0.033
50328903700100070230010000,0.152,0.0,3.96,0.2
50328903700100070240000000,0.152,0.0,6.305,0.2
50328903700100070250000000,0.215,0.0,2.8,0.233
50328903700100080040020000,0.116,0.0,3.24,0.133
50328903700100080050010000,0.548,0.0,3.864,0.133
50328903700100080050020000,0.205,0.0,0.28,0.1
50328903700100080060010000,0.13,0.0,2.88,0.167
50328903700100080070010000,0.073,0.0,3.24,0.133
50328903700100080070020000,0.07,0.0,0.36,0.1
50328903700100080090000000,0.16,0.0,3.6,0.2
50328903700100080110010000,0.16,0.0,3.24,0.2
50328903700100080110020000,0.081,0.0,0.0,0.067
50328903700100080120020000,0.242,0.0,0.0,0.0
50328903700100080130020000,0.058,0.0,0.0,0.033
50328903700100080140020000,0.0,0.0,0.0,0.0
50328903700100080160000000,0.116,0.0,3.24,0.167
50328903700100080170000000,0.07,0.0,0.0,0.033
50328903700100080180010000,0.073,0.0,2.38,0.133
50328903700100080180030000,0.16,0.0,2.8,0.133
50328903700100080180210000,0.116,0.0,7.824,0.2
50328903700100080182210000,0.295,0.0,0.36,0.1
50328903700100080182220000,0.116,0.0,2.8,0.133
50328903700100080200000000,0.116,0.0,0.0,0.067
50328903700100080210000000,0.116,0.0,0.28,0.1
50328903700100080220000000,0.081,0.0,0.264,0.1
50328903700100080230000000,0.106,0.0,0.0,0.067
50328903700100090010000000,0.152,0.0,0.0,0.067
50328903700100090030000000,0.152,0.0,7.2,0.267
50328903700100090040020000,0.152,0.0,0.0,0.067
50328903700100090060000000,0.094,0.0,0.28,0.1
50328903700100090070000000,0.152,0.0,0.28,0.1
50328903700100090090000000,0.152,0.0,0.28,0.1
50328903700100090100000000,0.373,0.0,0.28,0.1
50328903700100090120000000,0.129,0.0,3.96,0.233
50328903700100090140000000,0.215,0.0,1.491,0.133
50328903700100090160000000,0.0,0.0,0.0,0.0
50328903700100090170000000,0.075,0.0,0.0,0.067
50328903700100090180000000,0.094,0.0,0.0,0.033
50328903700100090190000000,0.215,0.0,7.308,0.3
50328903800000010010010000,0.037,0.0,0.0,0.067
50328903800000010010030000,0.113,0.0,0.0,0.033
50328903800000010010070000,0.196,0.0,3.24,0.167
50328903800000010010090000,0.077,0.0,0.0,0.0
50328903800000010010610000,0.067,0.0,0.28,0.1
50328903800000010020000000,0.052,0.0,0.0,0.033
50328903800000010040110000,0.061,0.0,0.0,0.067
50328903800000010040130000,0.107,0.0,2.8,0.133
50328903800000010040150000,1.971,3.6,7.304,0.533
50328903800000010040160000,0.077,0.0,0.0,0.033
50328903800000010040210000,0.107,0.0,0.0,0.067
50328903800000010041210000,0.12,0.0,0.36,0.1
50328903800000010041230000,0.061,0.0,0.28,0.1
50328903800000010041240000,0.107,0.0,0.0,0.067
50328903800000010041360000,0.068,0.0,0.0,0.033
50328903800000010041370000,0.107,0.0,3.74,0.267
50328903800000010041390000,0.154,0.0,2.8,0.133
50328903800000010041400000,0.107,0.0,0.0,0.067
50328903800000010041420000,0.154,0.0,3.753,0.133
50328903800000010041450000,0.093,0.0,0.0,0.067
50328903800000010060010000,0.154,0.0,2.88,0.133
50328903800000010060030000,0.154,0.0,3.141,0.167
50328903800000010060040000,0.156,0.0,3.24,0.133
50328903800000010060050000,0.154,0.0,0.0,0.0
50328903800000010060060000,0.154,0.0,0.0,0.067
50328903800000010060070000,0.092,0.0,1.54,0.133
50328903800000010060080000,0.154,0.0,0.212,0.1
50328903800000010060090000,0.583,0.0,2.921,0.233
50328903800000010060220000,0.54,0.0,0.28,0.1
50328903800000010060230000,0.061,0.0,0.28,0.1
50328903800000010060240000,0.145,0.0,0.287,0.1
50328903800000010060250000,0.154,0.0,1.54,0.133
50328903800000010070010000,0.093,0.0,0.28,0.1
50328903800000010070040000,0.093,0.0,2.8,0.2
50328903800000010070050000,0.061,0.0,0.0,0.033
50328903800000010070060000,0.093,0.0,0.0,0.067
50328903800000010070080000,0.107,0.0,4.5,0.267
50328903800000010070110000,0.154,0.0,0.14,0.1
50328903800000010070130000,0.266,0.0,7.2,0.233
50328903800000010070210000,0.052,0.0,0.0,0.067
50328903800000010070920000,0.077,0.0,0.0,0.067
50328903800000010071520000,0.211,0.0,2.94,0.233
50328903800000010080010000,0.092,0.0,2.8,0.167
50328903800000010090050000,0.107,0.0,0.0,0.067
50328903800000010100210000,0.061,0.0,0.0,0.0
50328903800000010120000000,0.155,0.0,2.88,0.167
50328903800000010140010000,0.054,0.0,0.0,0.067
50328903800000010140020000,0.06,0.0,0.0,0.067
50328903800000010140510000,0.066,0.0,0.0,0.067
50328903800000010150000000,0.155,0.0,0.28,0.1
50328903800000010160030000,0.066,0.0,0.0,0.0
50328903800000010160040000,0.067,0.0,0.0,0.067
50328903800000010160050000,0.113,0.0,0.0,0.033
50328903800000010160060000,0.066,0.0,0.0,0.067
50328903800000010160090000,0.055,0.0,0.72,0.1
50328903800000010160230000,0.077,0.0,0.0,0.033
50328903800000010162120000,0.066,0.0,0.0,0.033
50328903800000010162130000,0.074,0.0,0.0,0.033
50328903800000010170010000,0.149,0.0,2.8,0.2
50328903800000010170030000,0.149,0.0,0.0,0.033
50328903800000010170040000,0.036,0.0,0.0,0.033
50328903800000010170050000,0.149,0.0,0.0,0.033
50328903800000010170060000,0.149,0.0,0.0,0.067
50328903800000010170070000,0.091,0.0,0.0,0.067
50328903800000010170080000,0.033,0.0,0.0,0.0
50328903800000010170090000,0.125,0.0,0.0,0.033
50328903800000010170100000,0.05,0.0,0.0,0.033
50328903800000010170110000,0.149,0.0,0.28,0.1
50328903800000010170120000,0.074,0.0,2.88,0.167
50328903800000010180000000,0.036,0.0,0.0,0.067
50328903800000010200000000,0.149,0.0,2.8,0.133
50328903800000010230000000,0.067,0.0,0.0,0.067
50328903800000010240000000,0.077,0.0,0.0,0.033
50328903800000010250010000,0.056,0.0,0.0,0.0
50328903800000010250020000,0.092,0.0,0.0,0.033
50328903800000010250040000,0.113,0.0,0.0,0.067
50328903800000010250070000,0.037,0.0,0.0,0.067
50328903800000010250080000,0.067,0.0,2.8,0.133
50328903800000010250090000,0.052,0.0,0.0,0.033
50328903800000010250100000,0.154,0.0,0.0,0.033
50328903800000010250310000,0.037,0.0,0.0,0.067
50328903800000010250330000,0.154,0.0,1.54,0.133
50328903800000010250340000,0.06,0.0,0.28,0.1
50328903800000010290000000,0.107,0.0,2.88,0.2
50328903800000010300010000,0.049,0.0,0.0,0.033
50328903800000010330020000,0.255,0.0,2.88,0.2
50328903800000010340010000,0.077,0.0,0.0,0.067
50328903800000010340020000,0.154,0.0,3.98,0.233
50328903800000010340030000,0.052,0.0,0.0,0.0
50328903800000010340040000,0.107,0.0,0.0,0.067
50328903800000010340060000,0.154,0.0,1.4,0.133
50328903800000010340080000,0.061,0.0,0.28,0.1
50328903800000010350000000,0.487,0.0,7.2,0.4
50328903800000010360000000,0.068,0.0,0.14,0.1
50328903800000010380000000,0.092,0.0,3.084,0.167
50328903800000010390040000,0.096,0.0,0.0,0.0
50328903800000010400010000,0.154,0.0,0.0,0.067
50328903800000010410020000,0.211,0.0,0.0,0.067
50328903800000010410110000,0.154,0.0,0.0,0.067
50328903800000010410130000,0.154,0.0,2.8,0.133
50328903800000010440000000,0.066,0.0,0.0,0.067
50328903800000010450000000,0.128,0.0,3.05,0.133
50328903900000010010020000,0.046,0.0,0.0,0.033
50328903900000010020010000,0.036,0.0,0.0,0.0
50328903900000010020020000,0.211,0.0,0.14,0.1
50328903900000010020030000,0.036,0.0,0.28,0.1
50328903900000010020310000,0.036,0.0,0.0,0.033
50328903900000010020330000,0.091,0.0,0.0,0.033
50328903900000010020340000,0.091,0.0,0.72,0.1
50328903900000010020350000,0.149,0.0,7.34,0.167
50328903900000010030000000,0.091,0.0,0.0,0.0
50328903900000010040010000,0.149,0.0,0.0,0.067
50328903900000010040020000,0.272,0.0,3.24,0.267
50328903900000010050020000,0.149,0.0,7.2,0.2
50328903900000010050030000,0.055,0.0,0.0,0.033
50328903900000010060010000,0.033,0.0,0.0,0.033
50328903900000010060020000,0.149,0.0,0.72,0.1
50328903900000010060030000,0.125,0.0,0.0,0.0
50328903900000010060040000,0.033,0.0,0.0,0.067
50328903900000010060050000,0.041,0.0,0.0,0.0
50328903900000010070010000,0.149,0.0,2.8,0.233
50328903900000010090010000,0.149,0.0,3.24,0.167
50328903900000010100000000,0.149,0.0,3.669,0.2
50328903900000010110000000,0.074,0.0,0.0,0.033
50328903900000010120010000,0.055,0.0,2.8,0.133
50328903900000010130010000,0.055,0.0,0.14,0.1
50328903900000010130230000,0.084,0.0,0.0,0.033
50328903900000010150000000,0.149,0.0,2.8,0.167
50328903900000010180010000,0.084,0.0,1.478,0.167
50328903900000010180020000,0.083,0.0,0.0,0.067
50328903900000010190120000,0.091,0.0,0.28,0.1
50328903900000010190310000,0.211,0.0,5.796,0.2
50328903900000010190320000,0.033,0.0,0.0,0.0
50328903900000010190330000,0.125,0.0,2.88,0.167
50328903900000010190340000,0.046,0.0,2.8,0.133
50328903900000010200040000,0.125,0.0,0.0,0.067
50328903900000010200050000,0.036,0.0,0.0,0.033
50328903900000010200130000,0.091,0.0,0.0,0.067
50328903900000010200140000,0.152,0.0,0.28,0.1
50328903900000010200160000,0.036,0.0,0.0,0.0
50328903900000010200170000,0.074,0.0,0.0,0.033
50328903900000010200180000,0.074,0.0,0.0,0.067
50328903900000010200200000,0.041,0.0,0.0,0.067
50328903900000010200610000,0.072,0.0,0.0,0.033
50328903900000010201220000,0.055,0.0,0.0,0.033
50328903900000010201230000,0.272,0.0,2.8,0.167
50328903900000010201240000,0.084,0.0,0.0,0.067
50328903900000010201910000,0.084,0.0,0.0,0.033
50328903900000010201930000,0.149,0.0,0.14,0.1
50328903900000010210000000,0.149,0.0,0.0,0.067
50328903900000010220000000,0.046,0.0,0.0,0.0
50328903900000010250020000,0.036,0.0,0.0,0.0
50328903900000010250030000,0.036,0.0,0.0,0.0
50328903900000010250040000,0.046,0.0,0.28,0.1
50328903900000010250050000,0.036,0.0,0.0,0.033
50328903900000010250060000,0.149,0.0,0.0,0.067
50328903900000010250720000,0.149,0.0,3.24,0.167
50328903900000010260000000,0.091,0.0,0.0,0.067
50328903900000010280000000,0.079,0.0,0.0,0.067
50328903900000010290000000,0.036,0.0,0.0,0.067
50328903900000010300000000,0.046,0.0,0.0,0.067
50328903900000010310000000,0.036,0.0,0.0,0.033
50328903900000010320010000,0.174,0.0,7.2,0.167
50328903900000010330000000,0.072,0.0,0.155,0.1
50328903900000010360000000,0.091,0.0,0.0,0.033
50328903900000010370000000,0.036,0.0,0.0,0.0
50328903900000010380070000,0.591,0.0,3.6,0.2
50328903900000010380090000,0.688,0.0,2.88,0.133
50328903900000010380100000,0.547,0.0,3.6,0.133
50328903900000010380130000,0.033,0.0,0.0,0.0
50328903900000010380140000,0.662,0.0,7.2,0.367
50328903900000010380150000,0.522,0.0,3.96,0.167
50328903900000010380210000,1.266,0.0,7.2,0.333
50328903900000010381110000,0.0,0.0,0.0,0.0
50328903900000010381120000,0.041,0.0,0.0,0.033
50328903900000010510010000,0.064,0.0,0.0,0.033
50328903900000010510020000,1.15,0.0,7.2,0.3
50328903900000010510030000,1.243,0.0,7.2,0.367
50328903900000010510040000,0.074,0.0,0.0,0.0
50328903900000010510050000,0.033,0.0,0.0,0.0
50328903900000010510060000,0.185,0.0,0.0,0.067
50328903900000010510070000,0.125,0.0,0.0,0.067
50328903900000010510080000,0.033,0.0,0.0,0.0
50328903900000010510090000,0.033,0.0,0.0,0.033
50328903900000010510100000,0.033,0.0,0.0,0.0
50328903900000010510110000,0.066,0.0,0.0,0.033
50328904000000010010030000,0.036,0.0,0.0,0.0
50328904000000010010210000,0.272,0.0,3.96,0.267
50328904000000010020000000,0.092,0.0,2.8,0.133
50328904000000010030000000,0.149,0.0,0.28,0.1
50328904000000010050000000,0.033,0.0,0.0,0.0
50328904000000010060000000,0.149,0.0,7.2,0.3
50328904000000010070000000,0.149,0.0,0.0,0.033
50328904000000010080000000,0.074,0.0,3.84,0.167
50328904000000010110000000,0.084,0.0,7.2,0.167
50328904000000020030000000,0.05,0.0,0.0,0.033
50328904000000020040000000,0.036,0.0,0.0,0.033
50328904000000020050000000,0.272,0.0,5.796,0.333
50328904000000020070000000,0.091,0.0,0.72,0.1
50328904000000020080000000,0.084,0.0,0.0,0.033
50328904000000020090000000,0.149,0.0,2.757,0.133
50328904000000020100000000,0.055,0.0,0.0,0.033
50328904000000020120000000,0.0,0.0,0.0,0.0
50328904000000020130000000,0.211,0.0,3.24,0.2
50328904000000020140000000,0.036,0.0,0.0,0.0
50328904000000020150000000,0.091,0.0,1.54,0.133
50328904000000020160000000,0.084,0.0,0.0,0.033
50328904000000020210000000,0.125,0.0,3.782,0.233
50328904000000020220000000,0.036,0.0,0.28,0.1
50328904000000020240000000,0.125,0.0,3.669,0.167
50328904000000020250000000,0.046,0.0,0.0,0.033
50328904000000030010020000,0.046,0.0,0.0,0.067
50328904000000030010030000,0.149,0.0,3.96,0.2
50328904000000030010040000,0.055,0.0,0.0,0.0
50328904000000030010510000,0.046,0.0,0.0,0.067
50328904000000030010530000,0.149,0.0,0.0,0.067
50328904000000030020020000,0.05,0.0,0.0,0.033
50328904000000030040000000,0.083,0.0,0.0,0.033
50328904000000030050000000,0.091,0.0,0.28,0.1
50328904000000030060000000,0.125,0.0,0.28,0.1
50328904000000030070000000,0.149,0.0,2.8,0.167
50328904000000030090000000,0.074,0.0,0.72,0.1
50328904000000030100000000,0.149,0.0,1.54,0.167
50328904000000030120000000,0.211,0.0,3.88,0.233
50328904000000030130000000,0.055,0.0,0.0,0.033
50328904000000030150010000,0.149,0.0,0.14,0.1
50328904000000030170000000,0.074,0.0,0.28,0.1
50328904000000030180000000,0.149,0.0,0.0,0.067
50328904000000030190000000,0.149,0.0,7.464,0.167
50328904000000030200000000,0.082,0.0,0.0,0.067
50328904000000030210000000,0.055,0.0,0.0,0.067
50328904000000030220000000,0.091,0.0,0.0,0.0
50328904000000030230020000,0.084,0.0,0.0,0.067
50328904000000030240000000,0.074,0.0,0.0,0.067
50328904000000030280210000,0.055,0.0,0.72,0.1
50328904000000030290030000,0.071,0.0,0.0,0.067
50328904000000030290210000,0.149,0.0,7.2,0.133
50328904000000030290220000,0.055,0.0,0.67,0.1
50328904000000030290230000,0.149,0.0,2.501,0.133
50328904000000030290240000,0.149,0.0,0.0,0.067
50328904000000030290260000,0.211,0.0,0.28,0.1
50328904000000030290270000,0.074,0.0,0.0,0.0
50328904000000030290280000,0.071,0.0,0.0,0.0
50328904000000030290290000,0.149,0.0,0.0,0.067
50328904000000030292110000,0.071,0.0,0.28,0.1
50328904000000030292120000,0.074,0.0,0.0,0.033
50328904000000030292130000,0.149,0.0,3.74,0.133
50328904000000030300000000,0.149,0.0,2.8,0.2
50328904000000030310000000,0.074,0.0,0.72,0.1
50328904000000030330010000,0.071,0.0,2.74,0.167
50328904000000030360010000,0.149,0.0,0.14,0.1
50328904000000030360020000,0.149,0.0,2.8,0.167
50328904000000030360030000,0.125,0.0,0.0,0.067
50328904000000030360040000,0.084,0.0,0.0,0.067
50328904000000030360060000,0.149,0.0,0.0,0.0
50328904000000030360080000,0.055,0.0,0.0,0.067
50328904000000030360090000,0.036,0.0,0.0,0.033
50328904000000030360100000,0.055,0.0,0.0,0.067
50328904000000030360110000,0.149,0.0,0.5,0.1
50328904000000030360120000,0.084,0.0,0.28,0.1
50328904000000030360150000,0.091,0.0,0.0,0.067
50328904000000030360160000,0.149,0.0,2.8,0.133
50328904000000030360170000,0.091,0.0,0.28,0.1
50328904000000030360190000,0.099,0.0,0.441,0.1
50328904000000030360210000,0.149,0.0,0.0,0.067
50328904000000030360220000,0.149,0.0,7.2,0.233
50328904000000030360240000,0.211,0.0,7.2,0.267
50328904000000030360250000,0.211,0.0,2.88,0.167
50328904000000030360260000,0.055,0.0,0.0,0.067
50328904000000030360410000,0.046,0.0,0.0,0.0
50328904000000030360420000,0.084,0.0,0.0,0.067
50328904000000030360440000,0.149,0.0,2.8,0.2
50328904000000030360450000,0.036,0.0,0.28,0.1
50328904000000030360470000,0.152,0.0,3.24,0.233
50328904000000030360480000,0.046,0.0,0.0,0.0
50328904000000030380010000,0.211,0.0,2.8,0.167
50328904000000030380020000,0.084,0.0,0.0,0.033
50328904000000030380030000,0.036,0.0,0.0,0.033
50328904000000030380040000,0.055,0.0,0.0,0.033
50328904000000030380050000,0.036,0.0,0.0,0.0
50328904000000030380260000,0.084,0.0,0.0,0.067
50328904000000040010000000,0.046,0.0,0.0,0.067
50328904000000040020000000,0.272,0.0,7.2,0.2
50328904000000040040000000,0.036,0.0,0.0,0.0
50328904000000040050000000,0.149,0.0,0.0,0.033
50328904000000040060000000,0.084,0.0,0.648,0.1
50328904000000040070000000,0.036,0.0,0.0,0.067
50328904000000040080000000,0.046,0.0,0.0,0.0
50328904000000040090000000,0.046,0.0,0.0,0.0
50328904000000040100000000,0.149,0.0,2.8,0.167
50328904000000040110000000,0.149,0.0,0.0,0.067
50328904000000040120000000,0.036,0.0,0.0,0.0
50328904000000040140310000,0.036,0.0,0.0,0.033
50328904000000040143220000,0.084,0.0,0.0,0.067
50328904000000040143230000,0.074,0.0,0.0,0.033
50328904000000040143310000,0.046,0.0,0.0,0.033
50328904000000040143320000,0.046,0.0,0.0,0.033
50328904000000040150010000,0.149,0.0,7.2,0.2
50328904000000040150020000,0.084,0.0,0.0,0.033
50328904100000010010010000,0.149,0.0,0.14,0.1
50328904100000010020000000,0.149,0.0,0.14,0.1
50328904100000010030000000,0.05,0.0,0.0,0.0
50328904100000010040000000,0.149,0.0,0.36,0.1
50328904100000010050000000,0.149,0.0,2.8,0.167
50328904100000010060000000,0.074,0.0,0.0,0.067
50328904100000010070010000,0.149,0.0,0.28,0.1
50328904100000010070020000,0.074,0.0,0.0,0.033
50328904100000010090000000,0.074,0.0,0.72,0.1
50328904100000010100000000,0.149,0.0,7.2,0.2
50328904100000010110020000,0.149,0.0,7.2,0.267
50328904100000010110030000,0.074,0.0,0.28,0.1
50328904100000010110040000,0.074,0.0,0.0,0.033
50328904100000010110050000,0.084,0.0,7.2,0.2
50328904100000010110060000,0.211,0.0,0.638,0.1
50328904100000010120010000,0.211,0.0,2.8,0.167
50328904100000010150050000,0.149,0.0,0.14,0.1
50328904100000010150060000,0.05,0.0,0.0,0.033
50328904100000010150070000,0.149,0.0,0.28,0.1
50328904100000010150110000,0.149,0.0,7.29,0.233
50328904100000010150130000,0.272,0.0,3.24,0.167
50328904100000010150260000,0.036,0.0,0.0,0.033
50328904100000010150270000,0.091,0.0,0.28,0.1
50328904100000010150310000,0.074,0.0,0.28,0.1
50328904100000010150320000,0.074,0.0,1.54,0.133
50328904100000010150330000,0.149,0.0,2.88,0.133
50328904100000010150340000,0.033,0.0,0.0,0.0
50328904100000010150350000,0.067,0.0,0.0,0.067
50328904100000010150360000,0.048,0.0,0.0,0.0
50328904100000010150420000,0.033,0.0,0.0,0.033
50328904100000010150430000,0.033,0.0,0.28,0.1
50328904100000010150440000,0.125,0.0,0.0,0.067
50328904100000010150450000,0.033,0.0,0.0,0.067
50328904100000010150460000,0.149,0.0,7.2,0.2
50328904100000010150480000,0.149,0.0,3.968,0.233
50328904100000010150500000,0.05,0.0,0.0,0.0
50328904100000010150520000,0.036,0.0,0.28,0.1
50328904100000010150530000,0.055,0.0,0.28,0.1
50328904100000010150540000,0.074,0.0,0.0,0.033
50328904100000010150570000,0.036,0.0,0.0,0.0
50328904100000010150580000,0.055,0.0,0.0,0.067
50328904100000010150590000,0.149,0.0,2.8,0.2
50328904100000010150600000,0.149,0.0,0.28,0.1
50328904100000010150610000,0.074,0.0,0.0,0.067
50328904100000010150620000,0.055,0.0,0.28,0.1
50328904100000010150630000,0.036,0.0,0.0,0.067
50328904100000010150660000,0.074,0.0,0.0,0.067
50328904100000010150670000,0.211,0.0,2.8,0.133
50328904100000010150680000,0.074,0.0,3.24,0.167
50328904100000010150690000,0.272,0.0,7.34,0.3
50328904100000010150700000,0.149,0.0,0.28,0.1
50328904100000010150710000,0.074,0.0,0.0,0.067
50328904100000010150720000,0.084,0.0,0.0,0.067
50328904100000010150730000,0.046,0.0,0.0,0.033
50328904100000010160000000,0.197,0.0,3.24,0.167
50328904100000010180000000,0.091,0.0,0.636,0.1
50328904100000010190000000,0.055,0.0,0.0,0.033
50328904100000010220000000,0.041,0.0,0.0,0.0
50328904100000010230000000,0.05,0.0,0.0,0.0
50328904100000010250000000,0.149,0.0,0.28,0.1
50328904100000010270000000,0.067,0.0,0.0,0.0
50328904100000010290030000,0.149,0.0,2.88,0.133
50328904100000010290230000,0.149,0.0,2.8,0.133
50328904100000010290240000,0.149,0.0,0.0,0.033
50328904100000010300020000,0.074,0.0,0.0,0.067
50328904100000020010000000,0.149,0.0,3.6,0.233
50328904100000020020010000,0.033,0.0,0.0,0.0
50328904100000020020020000,0.149,0.0,2.88,0.167
50328904100000020040010000,0.149,0.0,0.72,0.1
50328904100000020040020000,0.149,0.0,1.54,0.133
