src_year,month,day,hour_ending,t_drybulb_c,rh_pct,ghi_wh_m2,wind_ms,hour_of_year,hour
2012,1,23,17,5.7,86,27,5.7,544,16
2012,1,23,18,7.2,89,2,4.6,545,17
2012,1,23,19,7.2,89,0,6.7,546,18
2012,1,23,20,7.2,89,0,6.7,547,19
2012,1,23,21,7.0,87,0,6.2,548,20
2012,1,23,22,6.1,89,0,2.6,549,21
2012,1,23,23,6.1,89,0,3.1,550,22
2012,1,23,24,5.5,89,0,5.7,551,23
2012,1,24,1,6.0,87,0,4.6,552,0
2012,1,24,2,5.5,89,0,4.1,553,1
2012,1,24,3,6.0,81,0,4.6,554,2
2012,1,24,4,5.0,87,0,2.6,555,3
2012,1,24,5,4.0,87,0,2.6,556,4
2012,1,24,6,3.8,67,0,6.2,557,5
2012,1,24,7,2.6,64,0,4.6,558,6
2012,1,24,8,2.4,69,0,4.1,559,7
2012,1,24,9,2.2,69,31,3.6,560,8
2012,1,24,10,2.5,72,99,4.1,561,9
2012,1,24,11,3.3,72,144,3.1,562,10
2012,1,24,12,3.3,69,178,4.6,563,11
2012,1,24,13,2.7,72,197,4.6,564,12
2012,1,24,14,3.2,68,161,3.1,565,13
2012,1,24,15,3.0,68,125,2.1,566,14
2012,1,24,16,2.9,68,94,1.5,567,15
2012,1,24,17,2.4,72,53,3.1,568,16
2012,1,24,18,1.6,72,15,2.6,569,17
2012,1,24,19,1.7,85,0,3.6,570,18
2012,1,24,20,1.4,73,0,7.2,571,19
2012,1,24,21,1.5,76,0,4.6,572,20
2012,1,24,22,1.3,67,0,5.1,573,21
2012,1,24,23,1.1,83,0,4.6,574,22
2012,1,24,24,1.0,85,0,5.1,575,23
2012,1,25,1,0.9,72,0,8.8,576,0
2012,1,25,2,0.6,72,0,6.2,577,1
2012,1,25,3,1.0,72,0,7.7,578,2
2012,1,25,4,0.7,72,0,5.1,579,3
2012,1,25,5,0.6,68,0,5.7,580,4
2012,1,25,6,-2.2,72,0,7.2,581,5
2012,1,25,7,-2.0,71,0,4.6,582,6
2012,1,25,8,-2.2,72,0,5.7,583,7
2012,1,25,9,-2.2,72,32,5.7,584,8
2012,1,25,10,-2.2,72,100,4.1,585,9
2012,1,25,11,-2.2,72,153,3.1,586,10
2012,1,25,12,-1.6,68,197,3.1,587,11
2012,1,25,13,-1.6,72,254,3.1,588,12
2012,1,25,14,-1.6,72,267,2.6,589,13
2012,1,25,15,-1.6,72,217,2.1,590,14
2012,1,25,16,0.1,72,141,0.0,591,15
2012,1,25,17,-2.2,76,71,0.0,592,16
2012,1,25,18,-2.2,76,20,1.5,593,17
2012,1,25,19,-2.2,76,0,0.0,594,18
2012,1,25,20,-2.2,79,0,0.0,595,19
2012,1,25,21,-2.2,79,0,0.0,596,20
2012,1,25,22,-2.2,79,0,0.0,597,21
2012,1,25,23,-2.0,78,0,0.0,598,22
2012,1,25,24,-2.2,79,0,0.0,599,23
2012,1,26,1,-2.2,83,0,0.0,600,0
2012,1,26,2,-3.0,92,0,0.0,601,1
2012,1,26,3,-2.7,91,0,0.0,602,2
2012,1,26,4,-2.7,91,0,1.5,603,3
2012,1,26,5,-3.3,91,0,1.5,604,4
2012,1,26,6,-3.3,87,0,2.1,605,5
2012,1,26,7,-3.0,92,0,0.0,606,6
2012,1,26,8,-3.8,90,0,2.1,607,7
2012,1,26,9,-1.6,83,66,2.6,608,8
2012,1,26,10,-0.5,79,188,4.1,609,9
2012,1,26,11,0.8,73,306,4.1,610,10
2012,1,26,12,1.7,72,307,5.1,611,11
2012,1,26,13,1.3,84,236,3.6,612,12
2012,1,26,14,1.0,86,169,4.6,613,13
2012,1,26,15,0.5,96,92,4.1,614,14
2012,1,26,16,0.5,96,40,5.1,615,15
2012,1,26,17,0.3,93,12,5.1,616,16
2012,1,26,18,0.8,96,3,3.1,617,17
2012,1,26,19,0.9,92,0,7.7,618,18
2012,1,26,20,0.9,92,0,7.2,619,19
2012,1,26,21,0.9,92,0,5.7,620,20
2012,1,26,22,1.0,96,0,6.7,621,21
2012,1,26,23,1.6,92,0,6.7,622,22
2012,1,26,24,1.9,97,0,7.2,623,23
2012,1,27,1,2.2,93,0,6.7,624,0
2012,1,27,2,2.6,93,0,7.7,625,1
2012,1,27,3,2.9,93,0,9.3,626,2
2012,1,27,4,3.4,93,0,5.7,627,3
2012,1,27,5,3.4,96,0,5.1,628,4
2012,1,27,6,6.0,100,0,7.2,629,5
2012,1,27,7,5.4,93,0,5.7,630,6
2012,1,27,8,5.9,96,0,4.6,631,7
2012,1,27,9,6.4,93,18,4.6,632,8
2012,1,27,10,6.9,86,52,5.7,633,9
2012,1,27,11,9.4,89,71,3.6,634,10
2012,1,27,12,7.5,93,74,3.6,635,11
2012,1,27,13,7.1,93,97,4.1,636,12
2012,1,27,14,5.6,79,96,7.7,637,13
2012,1,27,15,3.8,79,75,7.7,638,14
2012,1,27,16,3.1,82,64,7.7,639,15
2012,1,27,17,2.5,89,36,7.2,640,16
2012,1,27,18,2.0,89,10,7.2,641,17
2012,1,27,19,2.2,96,0,5.7,642,18
2012,1,27,20,2.5,85,0,6.2,643,19
2012,1,27,21,2.6,84,0,7.7,644,20
2012,1,27,22,2.5,84,0,5.7,645,21
2012,1,27,23,2.0,80,0,8.8,646,22
2012,1,27,24,1.7,72,0,7.2,647,23
2012,1,28,1,1.5,67,0,7.7,648,0
2012,1,28,2,1.1,66,0,5.1,649,1
2012,1,28,3,1.0,66,0,4.6,650,2
2012,1,28,4,0.9,69,0,1.5,651,3
2012,1,28,5,0.6,66,0,2.6,652,4
2012,1,28,6,-1.6,72,0,0.0,653,5
2012,1,28,7,-2.0,78,0,1.5,654,6
2012,1,28,8,-1.1,72,0,2.1,655,7
2012,1,28,9,0.2,69,52,3.1,656,8
2012,1,28,10,0.9,70,143,3.6,657,9
2012,1,28,11,2.2,62,255,5.1,658,10
2012,1,28,12,2.8,58,368,6.2,659,11
2012,1,28,13,3.3,57,432,7.2,660,12
2012,1,28,14,5.5,51,351,8.2,661,13
2012,1,28,15,5.0,51,235,8.2,662,14
2012,1,28,16,5.0,48,198,10.3,663,15
2012,1,28,17,5.4,49,111,9.8,664,16
2012,1,28,18,3.1,68,20,7.7,665,17
2012,1,28,19,2.7,67,0,7.7,666,18
2012,1,28,20,2.4,66,0,7.2,667,19
2012,1,28,21,1.9,69,0,6.7,668,20
2012,1,28,22,1.1,49,0,6.7,669,21
2012,1,28,23,0.2,54,0,5.1,670,22
2012,1,28,24,-2.2,54,0,5.1,671,23
2012,1,29,1,-2.2,63,0,7.7,672,0
2012,1,29,2,-2.2,57,0,6.2,673,1
2012,1,29,3,-2.7,56,0,5.1,674,2
2012,1,29,4,-3.3,56,0,2.1,675,3
2012,1,29,5,-3.8,56,0,2.1,676,4
2012,1,29,6,-4.4,56,0,2.6,677,5
2012,1,29,7,-5.0,59,0,2.6,678,6
2012,1,29,8,-3.8,56,0,4.1,679,7
2012,1,29,9,-2.2,54,77,4.6,680,8
2012,1,29,10,-0.5,51,219,2.1,681,9
2012,1,29,11,0.8,46,358,3.1,682,10
2012,1,29,12,2.2,46,438,8.2,683,11
2012,1,29,13,2.6,43,431,6.7,684,12
2012,1,29,14,2.8,40,392,7.7,685,13
2012,1,29,15,2.7,39,328,4.6,686,14
2012,1,29,16,2.7,39,196,4.1,687,15
2012,1,29,17,2.7,37,81,2.6,688,16
2012,1,29,18,2.0,43,23,2.6,689,17
2012,1,29,19,1.9,50,0,4.1,690,18
2012,1,29,20,1.6,48,0,2.6,691,19
2012,1,29,21,1.2,50,0,2.6,692,20
2012,1,29,22,1.2,60,0,4.1,693,21
2012,1,29,23,-1.0,68,0,4.1,694,22
2012,1,29,24,-2.0,92,0,2.6,695,23
2012,1,30,1,-2.0,85,0,5.1,696,0
2012,1,30,2,-3.0,100,0,9.8,697,1
2012,1,30,3,-4.0,92,0,5.1,698,2
2012,1,30,4,-4.0,71,0,5.7,699,3
2012,1,30,5,-4.4,68,0,3.6,700,4
2012,1,30,6,-5.0,71,0,4.1,701,5
2012,1,30,7,-4.0,71,0,4.1,702,6
2012,1,30,8,-4.4,68,0,4.1,703,7
2012,1,30,9,-4.4,65,59,5.1,704,8
2012,1,30,10,-3.3,65,176,5.7,705,9
2012,1,30,11,-2.7,65,296,6.7,706,10
2012,1,30,12,-3.8,68,372,5.1,707,11
2012,1,30,13,-2.7,59,382,4.1,708,12
2012,1,30,14,-2.2,57,336,4.1,709,13
2012,1,30,15,-1.6,49,279,5.1,710,14
2012,1,30,16,-1.6,46,227,2.6,711,15
2012,1,30,17,-2.2,49,136,0.0,712,16
2012,1,30,18,-2.7,48,36,2.6,713,17
2012,1,30,19,-2.3,47,1,2.3,714,18
2012,1,30,20,-2.0,46,0,2.1,715,19
2012,1,30,21,-2.2,63,0,4.1,716,20
2012,1,30,22,-3.0,71,0,3.6,717,21
2012,1,30,23,-1.6,51,0,2.6,718,22
2012,1,30,24,-1.1,52,0,4.6,719,23
2012,1,31,1,0.0,47,0,5.1,720,0
2012,1,31,2,0.5,50,0,5.7,721,1
2012,1,31,3,1.1,50,0,4.6,722,2
2012,1,31,4,2.2,49,0,6.2,723,3
2012,1,31,5,2.7,49,0,6.7,724,4
2012,1,31,6,2.7,49,0,5.1,725,5
2012,1,31,7,3.0,69,0,6.7,726,6
2012,1,31,8,2.2,54,0,4.6,727,7
2012,1,31,9,4.4,71,77,6.7,728,8
2012,1,31,10,1.6,65,216,4.6,729,9
2012,1,31,11,4.8,45,346,6.2,730,10
2012,1,31,12,5.8,42,439,5.1,731,11
2012,1,31,13,8.1,42,484,5.7,732,12
2012,1,31,14,9.2,43,477,6.2,733,13
2012,1,31,15,9.9,43,412,5.1,734,14
2012,1,31,16,13.3,45,286,5.7,735,15
2012,1,31,17,12.7,49,141,2.6,736,16
2012,1,31,18,11.1,50,36,2.1,737,17
2012,1,31,19,8.2,58,1,3.5,738,18
2012,1,31,20,7.8,59,0,3.6,739,19
2012,1,31,21,7.5,59,0,3.6,740,20
2012,1,31,22,5.6,64,0,2.8,741,21
2012,1,31,23,3.7,67,0,1.7,742,22
2012,1,31,24,2.2,74,0,1.3,743,23
2020,2,1,1,0.3,81,0,0.4,744,0
2020,2,1,2,0.3,81,0,0.9,745,1
2020,2,1,3,-0.3,86,0,1.4,746,2
2020,2,1,4,-0.9,90,0,1.4,747,3
2020,2,1,5,-1.4,95,0,1.9,748,4
2020,2,1,6,-2.0,100,0,2.1,749,5
2020,2,1,7,-2.0,100,0,1.5,750,6
2020,2,1,8,-2.0,100,0,2.0,751,7
2020,2,1,9,-2.0,100,24,2.6,752,8
2020,2,1,10,-2.0,100,79,2.1,753,9
2020,2,1,11,-1.0,92,141,0.0,754,10
2020,2,1,12,-0.6,73,204,3.1,755,11
2020,2,1,13,0.1,73,235,2.6,756,12
2020,2,1,14,0.3,76,221,2.1,757,13
2020,2,1,15,0.2,76,182,2.6,758,14
2020,2,1,16,0.3,79,116,3.1,759,15
2020,2,1,17,0.6,79,54,2.1,760,16
2020,2,1,18,-1.1,79,14,0.0,761,17
2020,2,1,19,-1.7,80,1,1.5,762,18
2020,2,1,20,-2.8,87,0,0.0,763,19
2020,2,1,21,-3.6,89,0,0.0,764,20
2020,2,1,22,-4.4,90,0,0.0,765,21
2020,2,1,23,-4.0,92,0,0.0,766,22
2020,2,1,24,-3.0,92,0,0.0,767,23
2020,2,2,1,-3.0,92,0,0.0,768,0
2020,2,2,2,-3.3,95,0,0.0,769,1
2020,2,2,3,-3.0,92,0,0.0,770,2
2020,2,2,4,-3.0,92,0,0.0,771,3
2020,2,2,5,-2.2,91,0,0.0,772,4
2020,2,2,6,-2.2,95,0,0.0,773,5
2020,2,2,7,-2.0,92,0,1.5,774,6
2020,2,2,8,-2.0,92,0,2.1,775,7
2020,2,2,9,-0.6,91,30,1.5,776,8
2020,2,2,10,-0.6,91,99,1.5,777,9
2020,2,2,11,0.3,83,188,2.6,778,10
2020,2,2,12,0.6,76,234,3.1,779,11
2020,2,2,13,1.0,79,248,3.6,780,12
2020,2,2,14,0.9,84,219,3.6,781,13
2020,2,2,15,1.1,88,163,0.0,782,14
2020,2,2,16,1.0,86,120,1.5,783,15
2020,2,2,17,1.0,100,62,2.6,784,16
2020,2,2,18,0.4,100,15,2.1,785,17
2020,2,2,19,0.3,100,1,2.1,786,18
2020,2,2,20,0.4,100,0,2.1,787,19
2020,2,2,21,0.6,100,0,3.1,788,20
2020,2,2,22,0.7,100,0,2.6,789,21
2020,2,2,23,0.8,93,0,3.1,790,22
2020,2,2,24,1.0,93,0,1.5,791,23
2020,2,3,1,1.0,100,0,2.1,792,0
2020,2,3,2,1.0,100,0,2.1,793,1
2020,2,3,3,1.0,100,0,1.5,794,2
2020,2,3,4,1.0,100,0,1.5,795,3
2020,2,3,5,1.9,100,0,4.6,796,4
2020,2,3,6,3.0,96,0,2.6,797,5
2020,2,3,7,3.1,93,0,2.1,798,6
2020,2,3,8,3.1,88,0,2.6,799,7
2020,2,3,9,2.7,88,60,3.6,800,8
2020,2,3,10,3.3,79,180,4.1,801,9
2020,2,3,11,3.3,79,283,3.1,802,10
2020,2,3,12,5.0,67,374,4.6,803,11
2020,2,3,13,5.6,64,466,4.1,804,12
2020,2,3,14,6.7,62,492,4.6,805,13
2020,2,3,15,7.2,63,432,2.6,806,14
2020,2,3,16,7.2,60,308,3.6,807,15
2020,2,3,17,5.6,67,154,2.6,808,16
2020,2,3,18,4.4,78,39,1.5,809,17
2020,2,3,19,2.7,88,2,1.5,810,18
2020,2,3,20,1.5,91,0,2.1,811,19
2020,2,3,21,0.4,91,0,3.1,812,20
2020,2,3,22,-0.6,91,0,3.1,813,21
2020,2,3,23,-0.6,91,0,0.0,814,22
2020,2,3,24,-1.1,95,0,2.1,815,23
2020,2,4,1,-0.6,96,0,2.1,816,0
2020,2,4,2,-1.1,95,0,0.0,817,1
2020,2,4,3,-0.6,91,0,1.5,818,2
2020,2,4,4,0.6,96,0,2.6,819,3
2020,2,4,5,1.7,95,0,2.1,820,4
2020,2,4,6,3.3,89,0,3.6,821,5
2020,2,4,7,3.3,75,0,2.6,822,6
2020,2,4,8,3.5,70,0,4.1,823,7
2020,2,4,9,3.3,68,43,2.6,824,8
2020,2,4,10,3.9,79,111,3.6,825,9
2020,2,4,11,5.9,82,162,5.1,826,10
2020,2,4,12,5.8,88,144,3.1,827,11
2020,2,4,13,4.9,92,114,3.6,828,12
2020,2,4,14,4.0,92,118,2.6,829,13
2020,2,4,15,3.5,92,101,3.6,830,14
2020,2,4,16,3.0,92,63,2.6,831,15
2020,2,4,17,2.7,92,27,3.1,832,16
2020,2,4,18,1.9,78,7,3.1,833,17
2020,2,4,19,1.6,96,0,2.6,834,18
2020,2,4,20,1.5,91,0,2.1,835,19
2020,2,4,21,1.4,83,0,3.1,836,20
2020,2,4,22,1.2,83,0,3.6,837,21
2020,2,4,23,0.7,85,0,3.1,838,22
2020,2,4,24,0.9,85,0,5.1,839,23
2020,2,5,1,0.6,80,0,4.1,840,0
2020,2,5,2,0.5,72,0,5.1,841,1
2020,2,5,3,0.4,72,0,4.6,842,2
2020,2,5,4,-2.0,78,0,5.1,843,3
2020,2,5,5,-2.8,76,0,5.1,844,4
2020,2,5,6,-3.3,75,0,6.2,845,5
2020,2,5,7,-3.0,71,0,5.1,846,6
2020,2,5,8,-3.9,75,0,3.6,847,7
2020,2,5,9,-3.9,75,29,5.1,848,8
2020,2,5,10,-3.9,79,90,4.6,849,9
2020,2,5,11,-3.3,75,232,4.1,850,10
2020,2,5,12,-2.8,72,357,2.6,851,11
2020,2,5,13,-2.8,69,360,3.6,852,12
2020,2,5,14,-2.8,65,345,2.6,853,13
2020,2,5,15,-2.2,62,325,2.6,854,14
2020,2,5,16,-2.2,62,271,3.1,855,15
2020,2,5,17,-2.8,65,166,2.6,856,16
2020,2,5,18,-3.3,65,48,1.5,857,17
2020,2,5,19,-3.9,71,2,0.0,858,18
2020,2,5,20,-4.4,58,0,0.0,859,19
2020,2,5,21,-3.9,57,0,0.0,860,20
2020,2,5,22,-3.3,72,0,1.5,861,21
2020,2,5,23,-2.8,72,0,2.1,862,22
2020,2,5,24,-3.0,61,0,0.0,863,23
2020,2,6,1,-4.0,68,0,2.6,864,0
2020,2,6,2,-3.0,84,0,2.1,865,1
2020,2,6,3,-3.0,92,0,4.6,866,2
2020,2,6,4,-3.0,92,0,3.1,867,3
2020,2,6,5,-2.0,92,0,3.1,868,4
2020,2,6,6,-2.0,92,0,2.6,869,5
2020,2,6,7,-1.0,92,0,2.6,870,6
2020,2,6,8,-0.6,96,0,3.1,871,7
2020,2,6,9,0.6,96,8,3.6,872,8
2020,2,6,10,0.6,96,20,2.6,873,9
2020,2,6,11,0.3,100,42,2.6,874,10
2020,2,6,12,0.6,96,55,2.6,875,11
2020,2,6,13,1.0,100,55,1.5,876,12
2020,2,6,14,1.2,100,48,1.5,877,13
2020,2,6,15,1.0,100,40,0.0,878,14
2020,2,6,16,0.7,96,33,0.0,879,15
2020,2,6,17,0.6,100,16,0.0,880,16
2020,2,6,18,1.0,96,4,3.6,881,17
2020,2,6,19,1.0,100,0,4.6,882,18
2020,2,6,20,1.1,100,0,2.6,883,19
2020,2,6,21,1.5,100,0,2.6,884,20
2020,2,6,22,1.2,100,0,2.6,885,21
2020,2,6,23,1.1,100,0,0.0,886,22
2020,2,6,24,0.9,100,0,0.0,887,23
2020,2,7,1,0.4,100,0,3.1,888,0
2020,2,7,2,0.0,100,0,5.1,889,1
2020,2,7,3,-2.0,100,0,5.1,890,2
2020,2,7,4,-2.0,100,0,4.1,891,3
2020,2,7,5,-2.0,100,0,3.1,892,4
2020,2,7,6,-2.0,100,0,5.1,893,5
2020,2,7,7,-2.0,100,0,2.6,894,6
2020,2,7,8,-3.0,100,0,4.1,895,7
2020,2,7,9,-4.4,95,4,6.2,896,8
2020,2,7,10,-5.0,95,12,5.7,897,9
2020,2,7,11,-5.0,95,21,7.7,898,10
2020,2,7,12,-5.0,92,32,7.2,899,11
2020,2,7,13,-5.0,86,58,8.2,900,12
2020,2,7,14,-5.0,91,167,9.8,901,13
2020,2,7,15,-6.0,92,216,10.3,902,14
2020,2,7,16,-5.0,86,144,9.3,903,15
2020,2,7,17,-5.0,95,87,8.2,904,16
2020,2,7,18,-5.0,92,33,7.7,905,17
2020,2,7,19,-5.0,86,2,7.2,906,18
2020,2,7,20,-5.6,83,0,8.8,907,19
2020,2,7,21,-5.6,79,0,12.4,908,20
2020,2,7,22,-6.1,78,0,9.8,909,21
2020,2,7,23,-6.7,79,0,10.8,910,22
2020,2,7,24,-7.2,82,0,7.2,911,23
2020,2,8,1,-6.7,79,0,8.2,912,0
2020,2,8,2,-7.2,82,0,7.2,913,1
2020,2,8,3,-8.0,84,0,4.6,914,2
2020,2,8,4,-8.0,84,0,5.1,915,3
2020,2,8,5,-8.0,77,0,3.1,916,4
2020,2,8,6,-8.9,82,0,3.1,917,5
2020,2,8,7,-9.0,77,0,2.1,918,6
2020,2,8,8,-8.0,84,0,2.1,919,7
2020,2,8,9,-7.0,84,71,2.6,920,8
2020,2,8,10,-6.1,83,164,3.1,921,9
2020,2,8,11,-6.7,87,217,4.1,922,10
2020,2,8,12,-6.7,79,263,3.6,923,11
2020,2,8,13,-6.7,75,380,4.1,924,12
2020,2,8,14,-6.7,75,469,2.1,925,13
2020,2,8,15,-6.1,75,430,2.1,926,14
2020,2,8,16,-5.0,71,330,2.6,927,15
2020,2,8,17,-8.9,82,195,2.1,928,16
2020,2,8,18,-10.6,87,63,1.5,929,17
2020,2,8,19,-12.2,82,4,0.0,930,18
2020,2,8,20,-11.1,86,0,1.5,931,19
2020,2,8,21,-12.8,82,0,0.0,932,20
2020,2,8,22,-13.9,86,0,2.1,933,21
2020,2,8,23,-12.0,83,0,1.5,934,22
2020,2,8,24,-12.0,91,0,2.1,935,23
2020,2,9,1,-12.0,91,0,2.6,936,0
2020,2,9,2,-11.0,91,0,2.6,937,1
2020,2,9,3,-10.6,91,0,2.1,938,2
2020,2,9,4,-10.0,91,0,2.6,939,3
2020,2,9,5,-9.0,84,0,2.6,940,4
2020,2,9,6,-9.0,84,0,1.5,941,5
2020,2,9,7,-8.0,84,0,2.6,942,6
2020,2,9,8,-7.2,91,0,2.6,943,7
2020,2,9,9,-5.6,96,96,1.5,944,8
2020,2,9,10,-2.8,87,252,2.1,945,9
2020,2,9,11,-0.6,76,404,2.6,946,10
2020,2,9,12,1.1,70,503,2.6,947,11
2020,2,9,13,1.1,73,520,4.6,948,12
2020,2,9,14,0.1,70,440,5.1,949,13
2020,2,9,15,0.5,64,296,4.6,950,14
2020,2,9,16,1.1,70,182,3.1,951,15
2020,2,9,17,1.6,76,110,3.1,952,16
2020,2,9,18,1.3,76,38,3.1,953,17
2020,2,9,19,1.2,79,2,4.1,954,18
2020,2,9,20,1.0,79,0,5.7,955,19
2020,2,9,21,0.7,79,0,6.2,956,20
2020,2,9,22,0.5,92,0,7.7,957,21
2020,2,9,23,-1.0,92,0,7.2,958,22
2020,2,9,24,-1.0,92,0,7.7,959,23
2020,2,10,1,0.6,87,0,8.2,960,0
2020,2,10,2,0.8,91,0,6.2,961,1
2020,2,10,3,1.0,86,0,5.7,962,2
2020,2,10,4,1.7,84,0,7.7,963,3
2020,2,10,5,2.0,88,0,5.7,964,4
2020,2,10,6,2.0,92,0,5.1,965,5
2020,2,10,7,1.9,93,0,4.6,966,6
2020,2,10,8,1.7,96,0,4.6,967,7
2020,2,10,9,1.7,96,20,3.1,968,8
2020,2,10,10,2.2,96,78,3.6,969,9
2020,2,10,11,2.8,96,115,2.6,970,10
2020,2,10,12,3.3,92,117,2.1,971,11
2020,2,10,13,3.9,93,117,2.6,972,12
2020,2,10,14,3.9,93,120,2.6,973,13
2020,2,10,15,3.6,92,110,3.6,974,14
2020,2,10,16,3.3,92,76,3.1,975,15
2020,2,10,17,3.4,96,46,3.6,976,16
2020,2,10,18,2.0,96,16,0.0,977,17
2020,2,10,19,1.9,92,2,0.0,978,18
2020,2,10,20,1.5,92,0,0.0,979,19
2020,2,10,21,1.5,91,0,0.0,980,20
2020,2,10,22,1.2,91,0,0.0,981,21
2020,2,10,23,0.6,91,0,1.5,982,22
2020,2,10,24,0.6,96,0,0.0,983,23
2020,2,11,1,0.6,96,0,1.5,984,0
2020,2,11,2,1.3,96,0,2.1,985,1
2020,2,11,3,1.6,100,0,0.0,986,2
2020,2,11,4,1.8,100,0,0.0,987,3
2020,2,11,5,1.9,100,0,2.1,988,4
2020,2,11,6,1.8,100,0,1.5,989,5
2020,2,11,7,1.6,100,0,0.0,990,6
2020,2,11,8,1.5,100,0,0.0,991,7
2020,2,11,9,1.5,100,15,3.1,992,8
2020,2,11,10,1.6,100,53,3.1,993,9
2020,2,11,11,1.7,100,135,4.1,994,10
2020,2,11,12,1.7,100,213,3.1,995,11
2020,2,11,13,1.9,100,197,2.1,996,12
2020,2,11,14,1.7,96,173,1.5,997,13
2020,2,11,15,1.8,91,190,3.6,998,14
2020,2,11,16,2.1,91,169,2.6,999,15
2020,2,11,17,2.3,95,121,1.5,1000,16
2020,2,11,18,1.6,95,51,1.5,1001,17
2020,2,11,19,1.1,100,4,0.0,1002,18
2020,2,11,20,1.0,100,0,1.5,1003,19
2020,2,11,21,0.4,76,0,3.6,1004,20
2020,2,11,22,0.6,66,0,4.6,1005,21
2020,2,11,23,0.2,69,0,6.2,1006,22
2020,2,11,24,0.0,72,0,3.6,1007,23
2020,2,12,1,0.0,72,0,10.8,1008,0
2020,2,12,2,0.1,79,0,3.6,1009,1
2020,2,12,3,-1.0,78,0,3.1,1010,2
2020,2,12,4,-1.1,72,0,7.7,1011,3
2020,2,12,5,-2.0,65,0,9.8,1012,4
2020,2,12,6,-2.8,65,0,8.2,1013,5
2020,2,12,7,-3.0,60,0,4.1,1014,6
2020,2,12,8,-4.4,68,0,2.6,1015,7
2020,2,12,9,-2.2,65,95,0.0,1016,8
2020,2,12,10,0.6,72,229,1.5,1017,9
2020,2,12,11,-0.6,60,374,4.1,1018,10
2020,2,12,12,0.6,54,506,5.1,1019,11
2020,2,12,13,0.6,53,585,5.7,1020,12
2020,2,12,14,1.7,53,505,4.1,1021,13
2020,2,12,15,2.2,51,363,3.6,1022,14
2020,2,12,16,2.2,53,259,4.1,1023,15
2020,2,12,17,3.1,53,131,3.6,1024,16
2020,2,12,18,2.5,61,40,4.1,1025,17
2020,2,12,19,1.7,61,3,5.7,1026,18
2020,2,12,20,2.2,56,0,5.1,1027,19
2020,2,12,21,1.7,61,0,5.1,1028,20
2020,2,12,22,1.7,70,0,5.7,1029,21
2020,2,12,23,1.5,79,0,6.2,1030,22
2020,2,12,24,1.1,100,0,4.1,1031,23
2020,2,13,1,0.6,100,0,3.1,1032,0
2020,2,13,2,0.5,100,0,2.1,1033,1
2020,2,13,3,0.4,100,0,3.1,1034,2
2020,2,13,4,0.2,92,0,1.5,1035,3
2020,2,13,5,0.3,95,0,1.7,1036,4
2020,2,13,6,0.4,97,0,1.9,1037,5
2020,2,13,7,0.3,100,0,2.1,1038,6
2020,2,13,8,0.3,100,0,2.1,1039,7
2020,2,13,9,0.3,100,25,3.1,1040,8
2020,2,13,10,0.4,100,68,3.6,1041,9
2020,2,13,11,0.3,100,117,4.1,1042,10
2020,2,13,12,0.2,100,127,4.6,1043,11
2020,2,13,13,0.0,91,126,3.6,1044,12
2020,2,13,14,0.0,91,141,5.1,1045,13
2020,2,13,15,0.5,91,135,4.6,1046,14
2020,2,13,16,0.1,96,130,4.6,1047,15
2020,2,13,17,0.2,96,92,4.6,1048,16
2020,2,13,18,-0.6,96,31,4.1,1049,17
2020,2,13,19,-0.6,100,4,3.1,1050,18
2020,2,13,20,-0.6,91,0,3.6,1051,19
2020,2,13,21,-0.6,91,0,3.6,1052,20
2020,2,13,22,-2.2,91,0,5.1,1053,21
2020,2,13,23,-3.9,96,0,7.2,1054,22
2020,2,13,24,-5.6,87,0,6.7,1055,23
2020,2,14,1,-7.0,84,0,7.7,1056,0
2020,2,14,2,-8.3,86,0,7.7,1057,1
2020,2,14,3,-8.0,77,0,9.3,1058,2
2020,2,14,4,-10.6,82,0,9.3,1059,3
2020,2,14,5,-11.0,84,0,7.2,1060,4
2020,2,14,6,-11.7,74,0,8.8,1061,5
2020,2,14,7,-12.0,69,0,9.3,1062,6
2020,2,14,8,-13.9,82,0,7.2,1063,7
2020,2,14,9,-13.9,82,103,6.2,1064,8
2020,2,14,10,-14.0,83,249,4.1,1065,9
2020,2,14,11,-13.0,69,400,4.6,1066,10
2020,2,14,12,-13.0,69,518,5.1,1067,11
2020,2,14,13,-13.0,69,592,4.6,1068,12
2020,2,14,14,-12.8,63,605,6.2,1069,13
2020,2,14,15,-13.3,70,537,5.1,1070,14
2020,2,14,16,-13.3,70,408,3.1,1071,15
2020,2,14,17,-13.9,70,245,4.1,1072,16
2020,2,14,18,-14.4,66,88,2.6,1073,17
2020,2,14,19,-17.2,65,8,0.0,1074,18
2020,2,14,20,-20.0,73,0,1.5,1075,19
2020,2,14,21,-20.0,75,0,1.5,1076,20
2020,2,14,22,-21.1,81,0,2.6,1077,21
2020,2,14,23,-21.0,82,0,2.6,1078,22
2020,2,14,24,-23.9,80,0,2.6,1079,23
2020,2,15,1,-22.8,80,0,3.1,1080,0
2020,2,15,2,-22.2,85,0,3.1,1081,1
2020,2,15,3,-22.2,85,0,3.6,1082,2
2020,2,15,4,-22.2,85,0,3.6,1083,3
2020,2,15,5,-22.2,81,0,3.1,1084,4
2020,2,15,6,-22.8,85,0,3.1,1085,5
2020,2,15,7,-24.0,82,0,2.6,1086,6
2020,2,15,8,-21.7,86,0,2.6,1087,7
